chunk_size,dataset_size,num_nodes,operation,runtime,worker_per_node
256MB,8.19 GB,8,anomaly,29.895368814468384,4
512MB,16.38 GB,8,global_mean,0.7039270401000977,4
512MB,16.38 GB,8,temporal_mean,0.6740298271179199,4
512MB,16.38 GB,8,climatology,1.0500001907348633,4
512MB,16.38 GB,8,anomaly,60.9864718914032,4
8MB,512.17 MB,16,global_mean,0.20363974571228027,4
8MB,512.17 MB,16,temporal_mean,0.21799039840698242,4
8MB,512.17 MB,16,climatology,0.2658817768096924,4
8MB,512.17 MB,16,anomaly,1.8226277828216553,4
16MB,1.02 GB,16,global_mean,0.19526982307434082,4
16MB,1.02 GB,16,temporal_mean,0.20055127143859863,4
16MB,1.02 GB,16,climatology,0.4194304943084717,4
16MB,1.02 GB,16,anomaly,2.8456032276153564,4
32MB,2.05 GB,16,global_mean,0.3631460666656494,4
32MB,2.05 GB,16,temporal_mean,0.2438366413116455,4
32MB,2.05 GB,16,climatology,0.40061283111572266,4
32MB,2.05 GB,16,anomaly,5.484116077423096,4
64MB,4.10 GB,16,global_mean,0.28389453887939453,4
64MB,4.10 GB,16,temporal_mean,0.2390587329864502,4
64MB,4.10 GB,16,climatology,0.5310878753662109,4
64MB,4.10 GB,16,anomaly,10.124521255493164,4
128MB,8.19 GB,16,global_mean,0.33590149879455566,4
128MB,8.19 GB,16,temporal_mean,0.3591938018798828,4
128MB,8.19 GB,16,climatology,0.8714215755462646,4
128MB,8.19 GB,16,anomaly,26.49566149711609,4
256MB,16.38 GB,16,global_mean,0.43670177459716797,4
256MB,16.38 GB,16,temporal_mean,0.43432140350341797,4
256MB,16.38 GB,16,climatology,0.795555591583252,4
256MB,16.38 GB,16,anomaly,58.90324854850769,4
512MB,32.77 GB,16,global_mean,0.7811098098754883,4
512MB,32.77 GB,16,temporal_mean,0.7657685279846191,4
512MB,32.77 GB,16,climatology,1.3299710750579834,4
512MB,32.77 GB,16,anomaly,126.57308650016785,4
